order_id,symbol,strategy,trail_count,profit_booked,profit,closure_type,time_setup,time_done
286147229,XAUUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 10:47:49+05:30,2025-10-08 10:47:50+05:30
286146444,XAUUSD.s,Scalper,29,0.0,0.0,🤖 Bot,2025-10-08 10:44:44+05:30,2025-10-08 10:44:44+05:30
286144008,XAUUSD.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 10:34:20+05:30,2025-10-08 10:34:20+05:30
286144002,XAUUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 10:34:18+05:30,2025-10-08 10:34:19+05:30
286143072,XAGUSD.s,Scalper,23,0.0,0.0,🤖 Bot,2025-10-08 10:31:15+05:30,2025-10-08 10:31:15+05:30
286141864,NAS100.s,FibPivot,5,0.0,0.0,🤖 Bot,2025-10-08 10:27:08+05:30,2025-10-08 10:27:08+05:30
286141859,NAS100.s,Pivot,5,0.0,0.0,🤖 Bot,2025-10-08 10:27:06+05:30,2025-10-08 10:27:06+05:30
286140804,XAGUSD.s,FibPivot,6,0.0,0.0,🤖 Bot,2025-10-08 10:20:57+05:30,2025-10-08 10:20:57+05:30
286140803,XAGUSD.s,Pivot,3,0.0,0.0,🤖 Bot,2025-10-08 10:20:55+05:30,2025-10-08 10:20:55+05:30
286139979,NAS100.s,Scalper,22,2391.6,0.0,🤖 Bot,2025-10-08 10:11:42+05:30,2025-10-08 10:11:42+05:30
286139714,XAUUSD.s,Scalper,35,51.55,0.0,🤖 Bot,2025-10-08 10:09:32+05:30,2025-10-08 10:09:32+05:30
286139465,XAGUSD.s,Scalper,8,0.0,0.0,🤖 Bot,2025-10-08 10:08:29+05:30,2025-10-08 10:08:29+05:30
286139310,XAGUSD.s,Scalper,1,0.0,0.0,🤖 Bot,2025-10-08 10:06:20+05:30,2025-10-08 10:06:20+05:30
286139307,XAUUSD.s,FibPivot,6,0.0,0.0,🤖 Bot,2025-10-08 10:06:18+05:30,2025-10-08 10:06:18+05:30
286139305,XAUUSD.s,Pivot,6,0.0,0.0,🤖 Bot,2025-10-08 10:06:16+05:30,2025-10-08 10:06:16+05:30
286139110,NAS100.s,FibPivot,7,284.56,0.0,🤖 Bot,2025-10-08 10:05:14+05:30,2025-10-08 10:05:14+05:30
286139097,NAS100.s,Pivot,7,356.64,0.0,🤖 Bot,2025-10-08 10:05:13+05:30,2025-10-08 10:05:13+05:30
286139094,XAGUSD.s,FibPivot,8,0.0,0.0,🤖 Bot,2025-10-08 10:05:09+05:30,2025-10-08 10:05:10+05:30
286139092,XAGUSD.s,Pivot,8,0.0,0.0,🤖 Bot,2025-10-08 10:05:08+05:30,2025-10-08 10:05:08+05:30
286137158,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 09:56:38+05:30,2025-10-08 09:56:38+05:30
286137157,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 09:56:36+05:30,2025-10-08 09:56:36+05:30
286135425,XAGUSD.s,MeanReversion,10,0.0,0.0,🤖 Bot,2025-10-08 09:46:57+05:30,2025-10-08 09:46:57+05:30
286135424,XAUUSD.s,FibPivot,2,0.0,0.0,🤖 Bot,2025-10-08 09:46:54+05:30,2025-10-08 09:46:55+05:30
286134332,XAGUSD.s,MeanReversion,2,0.0,0.0,🤖 Bot,2025-10-08 09:39:32+05:30,2025-10-08 09:39:32+05:30
286134199,NAS100.s,FibPivot,3,0.0,0.0,🤖 Bot,2025-10-08 09:37:21+05:30,2025-10-08 09:37:21+05:30
286134196,NAS100.s,Pivot,3,0.0,0.0,🤖 Bot,2025-10-08 09:37:19+05:30,2025-10-08 09:37:19+05:30
286133709,XAGUSD.s,FibPivot,4,0.0,0.0,🤖 Bot,2025-10-08 09:35:11+05:30,2025-10-08 09:35:12+05:30
286133706,XAGUSD.s,Pivot,4,0.0,0.0,🤖 Bot,2025-10-08 09:35:10+05:30,2025-10-08 09:35:10+05:30
286133701,XAUUSD.s,FibPivot,5,0.0,0.0,🤖 Bot,2025-10-08 09:35:08+05:30,2025-10-08 09:35:08+05:30
286133696,XAUUSD.s,Pivot,5,0.0,0.0,🤖 Bot,2025-10-08 09:35:06+05:30,2025-10-08 09:35:06+05:30
286133689,XAUUSD.s,MeanReversion,14,0.0,0.0,🤖 Bot,2025-10-08 09:35:04+05:30,2025-10-08 09:35:05+05:30
286132557,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 09:31:54+05:30,2025-10-08 09:31:54+05:30
286132290,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 09:30:52+05:30,2025-10-08 09:30:52+05:30
286132270,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 09:30:50+05:30,2025-10-08 09:30:50+05:30
286132214,NAS100.s,Scalper,20,6832.109999999999,0.0,🤖 Bot,2025-10-08 09:30:48+05:30,2025-10-08 09:30:48+05:30
286110592,NAS100.s,FibPivot,284,0.0,0.0,🤖 Bot,2025-10-08 04:40:41+05:30,2025-10-08 04:40:41+05:30
286110587,NAS100.s,Pivot,284,0.0,0.0,🤖 Bot,2025-10-08 04:40:38+05:30,2025-10-08 04:40:38+05:30
286110335,XAGUSD.s,Pivot,2,0.0,0.0,🤖 Bot,2025-10-08 04:38:34+05:30,2025-10-08 04:38:34+05:30
286110277,NAS100.s,FibPivot,4,0.0,0.0,🤖 Bot,2025-10-08 04:36:30+05:30,2025-10-08 04:36:30+05:30
286110276,NAS100.s,Pivot,4,0.0,0.0,🤖 Bot,2025-10-08 04:36:28+05:30,2025-10-08 04:36:28+05:30
286110275,NAS100.s,Scalper,4,0.0,0.0,🤖 Bot,2025-10-08 04:36:26+05:30,2025-10-08 04:36:26+05:30
286110274,XAGUSD.s,Scalper,293,0.0,0.0,🤖 Bot,2025-10-08 04:36:24+05:30,2025-10-08 04:36:24+05:30
286110273,XAUUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 04:36:22+05:30,2025-10-08 04:36:22+05:30
286110272,XAUUSD.s,Scalper,293,0.0,0.0,🤖 Bot,2025-10-08 04:36:19+05:30,2025-10-08 04:36:20+05:30
286110219,XAUUSD.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 04:35:26+05:30,2025-10-08 04:35:27+05:30
286110218,XAUUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 04:35:24+05:30,2025-10-08 04:35:24+05:30
286110180,NAS100.s,FibPivot,1,0.0,0.0,🤖 Bot,2025-10-08 04:34:18+05:30,2025-10-08 04:34:18+05:30
286110179,NAS100.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 04:34:13+05:30,2025-10-08 04:34:13+05:30
286110177,NAS100.s,Scalper,1,0.0,0.0,🤖 Bot,2025-10-08 04:34:10+05:30,2025-10-08 04:34:11+05:30
286110174,XAUUSD.s,Scalper,1,0.0,0.0,🤖 Bot,2025-10-08 04:34:07+05:30,2025-10-08 04:34:07+05:30
286109575,NAS100.s,Scalper,1,0.0,0.0,🤖 Bot,2025-10-08 04:25:25+05:30,2025-10-08 04:25:25+05:30
286109572,XAUUSD.s,Pivot,1,0.0,0.0,🤖 Bot,2025-10-08 04:25:20+05:30,2025-10-08 04:25:21+05:30
286109568,XAUUSD.s,Scalper,1,0.0,0.0,🤖 Bot,2025-10-08 04:25:17+05:30,2025-10-08 04:25:17+05:30
286108482,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:14:32+05:30,2025-10-08 04:14:32+05:30
286108480,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:14:30+05:30,2025-10-08 04:14:30+05:30
286108334,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:12:24+05:30,2025-10-08 04:12:24+05:30
286108331,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:12:21+05:30,2025-10-08 04:12:22+05:30
286108330,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:12:19+05:30,2025-10-08 04:12:19+05:30
286108326,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:12:15+05:30,2025-10-08 04:12:15+05:30
286108325,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:12:13+05:30,2025-10-08 04:12:13+05:30
286108320,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:12:10+05:30,2025-10-08 04:12:10+05:30
286108314,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:12:07+05:30,2025-10-08 04:12:07+05:30
286108237,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:11:16+05:30,2025-10-08 04:11:16+05:30
286108221,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:11:11+05:30,2025-10-08 04:11:11+05:30
286107985,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:09:06+05:30,2025-10-08 04:09:06+05:30
286107811,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:05:57+05:30,2025-10-08 04:05:57+05:30
286107810,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:05:54+05:30,2025-10-08 04:05:54+05:30
286107690,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:04:52+05:30,2025-10-08 04:04:52+05:30
286107689,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:04:50+05:30,2025-10-08 04:04:50+05:30
286107688,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:04:48+05:30,2025-10-08 04:04:48+05:30
286107687,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:04:45+05:30,2025-10-08 04:04:45+05:30
286107684,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:04:43+05:30,2025-10-08 04:04:43+05:30
286107540,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:03:05+05:30,2025-10-08 04:03:06+05:30
286107539,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:03:03+05:30,2025-10-08 04:03:03+05:30
286107537,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:03:01+05:30,2025-10-08 04:03:01+05:30
286107529,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:02:57+05:30,2025-10-08 04:02:58+05:30
286107526,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:02:56+05:30,2025-10-08 04:02:56+05:30
286107524,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:02:54+05:30,2025-10-08 04:02:54+05:30
286107489,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:01:49+05:30,2025-10-08 04:01:49+05:30
286107488,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:01:47+05:30,2025-10-08 04:01:47+05:30
286107487,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:01:45+05:30,2025-10-08 04:01:45+05:30
286107486,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:01:42+05:30,2025-10-08 04:01:42+05:30
286107485,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:01:40+05:30,2025-10-08 04:01:40+05:30
286107480,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:01:38+05:30,2025-10-08 04:01:38+05:30
286107472,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:01:34+05:30,2025-10-08 04:01:34+05:30
286107348,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:00:30+05:30,2025-10-08 04:00:30+05:30
286107347,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:00:28+05:30,2025-10-08 04:00:28+05:30
286107343,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:00:26+05:30,2025-10-08 04:00:26+05:30
286107336,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:00:23+05:30,2025-10-08 04:00:23+05:30
286107332,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:00:20+05:30,2025-10-08 04:00:20+05:30
286107330,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:00:18+05:30,2025-10-08 04:00:18+05:30
286107322,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:00:13+05:30,2025-10-08 04:00:13+05:30
286107321,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 04:00:11+05:30,2025-10-08 04:00:11+05:30
286107316,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 04:00:08+05:30,2025-10-08 04:00:08+05:30
286107153,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:59:05+05:30,2025-10-08 03:59:05+05:30
286107115,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:59:00+05:30,2025-10-08 03:59:01+05:30
286107101,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:58:58+05:30,2025-10-08 03:58:58+05:30
286107035,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:57:55+05:30,2025-10-08 03:57:55+05:30
286107029,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:57:50+05:30,2025-10-08 03:57:50+05:30
286107025,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:57:47+05:30,2025-10-08 03:57:47+05:30
286106906,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:56:43+05:30,2025-10-08 03:56:43+05:30
286106905,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:56:41+05:30,2025-10-08 03:56:41+05:30
286106900,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:56:39+05:30,2025-10-08 03:56:39+05:30
286106892,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:56:34+05:30,2025-10-08 03:56:34+05:30
286106891,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:56:31+05:30,2025-10-08 03:56:31+05:30
286106848,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:55:27+05:30,2025-10-08 03:55:27+05:30
286106847,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:55:25+05:30,2025-10-08 03:55:25+05:30
286106846,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:55:22+05:30,2025-10-08 03:55:22+05:30
286106839,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:55:18+05:30,2025-10-08 03:55:18+05:30
286106831,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:55:13+05:30,2025-10-08 03:55:14+05:30
286106770,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:54:10+05:30,2025-10-08 03:54:11+05:30
286106763,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:54:08+05:30,2025-10-08 03:54:08+05:30
286106761,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:54:04+05:30,2025-10-08 03:54:04+05:30
286106758,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:54:01+05:30,2025-10-08 03:54:01+05:30
286106751,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:53:59+05:30,2025-10-08 03:53:59+05:30
286106748,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:53:56+05:30,2025-10-08 03:53:56+05:30
286106747,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:53:54+05:30,2025-10-08 03:53:54+05:30
286106731,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:53:51+05:30,2025-10-08 03:53:52+05:30
286106672,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:52:49+05:30,2025-10-08 03:52:49+05:30
286106670,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:52:47+05:30,2025-10-08 03:52:47+05:30
286106655,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:52:44+05:30,2025-10-08 03:52:44+05:30
286106651,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:52:42+05:30,2025-10-08 03:52:42+05:30
286106649,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:52:40+05:30,2025-10-08 03:52:40+05:30
286106630,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:52:36+05:30,2025-10-08 03:52:37+05:30
286106627,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:52:34+05:30,2025-10-08 03:52:34+05:30
286106618,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:52:31+05:30,2025-10-08 03:52:31+05:30
286106493,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:51:05+05:30,2025-10-08 03:51:05+05:30
286106490,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:51:02+05:30,2025-10-08 03:51:02+05:30
286106471,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:51:00+05:30,2025-10-08 03:51:00+05:30
286106463,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:50:57+05:30,2025-10-08 03:50:57+05:30
286106462,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:50:55+05:30,2025-10-08 03:50:55+05:30
286106461,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:50:52+05:30,2025-10-08 03:50:52+05:30
286106459,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:50:49+05:30,2025-10-08 03:50:49+05:30
286106450,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:50:47+05:30,2025-10-08 03:50:47+05:30
286106448,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:50:44+05:30,2025-10-08 03:50:44+05:30
286106381,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:49:39+05:30,2025-10-08 03:49:39+05:30
286106379,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:49:37+05:30,2025-10-08 03:49:37+05:30
286106377,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:49:34+05:30,2025-10-08 03:49:34+05:30
286106375,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:49:30+05:30,2025-10-08 03:49:30+05:30
286106372,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:49:27+05:30,2025-10-08 03:49:27+05:30
286106344,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:48:23+05:30,2025-10-08 03:48:23+05:30
286106341,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:48:20+05:30,2025-10-08 03:48:20+05:30
286106340,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:48:18+05:30,2025-10-08 03:48:18+05:30
286106337,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:48:15+05:30,2025-10-08 03:48:15+05:30
286106336,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:48:13+05:30,2025-10-08 03:48:13+05:30
286106331,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:48:10+05:30,2025-10-08 03:48:10+05:30
286106327,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:48:07+05:30,2025-10-08 03:48:07+05:30
286106277,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:47:04+05:30,2025-10-08 03:47:04+05:30
286106273,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:47:02+05:30,2025-10-08 03:47:02+05:30
286106264,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:46:59+05:30,2025-10-08 03:47:00+05:30
286106259,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:46:56+05:30,2025-10-08 03:46:56+05:30
286106249,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:46:53+05:30,2025-10-08 03:46:53+05:30
286106146,NAS100.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:45:50+05:30,2025-10-08 03:45:50+05:30
286106144,NAS100.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:45:48+05:30,2025-10-08 03:45:48+05:30
286106134,NAS100.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:45:45+05:30,2025-10-08 03:45:45+05:30
286106128,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:45:43+05:30,2025-10-08 03:45:43+05:30
286106127,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:45:40+05:30,2025-10-08 03:45:40+05:30
286106120,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:45:38+05:30,2025-10-08 03:45:38+05:30
286106116,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:45:35+05:30,2025-10-08 03:45:35+05:30
286106115,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:45:32+05:30,2025-10-08 03:45:32+05:30
286106114,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:45:29+05:30,2025-10-08 03:45:29+05:30
286105691,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:40:24+05:30,2025-10-08 03:40:24+05:30
286105686,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:40:22+05:30,2025-10-08 03:40:22+05:30
286105684,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:40:19+05:30,2025-10-08 03:40:20+05:30
286105680,XAUUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:40:17+05:30,2025-10-08 03:40:17+05:30
286105677,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:40:15+05:30,2025-10-08 03:40:15+05:30
286105674,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:40:12+05:30,2025-10-08 03:40:12+05:30
286105124,XAUUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:36:37+05:30,2025-10-08 03:36:37+05:30
286105122,XAUUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:36:34+05:30,2025-10-08 03:36:35+05:30
286104999,XAGUSD.s,FibPivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:35:32+05:30,2025-10-08 03:35:32+05:30
286104996,XAGUSD.s,Pivot,0,0.0,0.0,🤖 Bot,2025-10-08 03:35:30+05:30,2025-10-08 03:35:30+05:30
286104994,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:35:27+05:30,2025-10-08 03:35:27+05:30
286104802,XAGUSD.s,VWAP,0,0.0,0.0,🤖 Bot,2025-10-08 03:33:07+05:30,2025-10-08 03:33:07+05:30
286104800,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:33:05+05:30,2025-10-08 03:33:05+05:30
286104247,XAGUSD.s,PairTrade,0,0.0,0.0,🤖 Bot,2025-10-08 03:29:00+05:30,2025-10-08 03:29:00+05:30
286104245,XAGUSD.s,VWAP,0,0.0,0.0,🤖 Bot,2025-10-08 03:28:57+05:30,2025-10-08 03:28:58+05:30
286104244,XAGUSD.s,Scalper,0,0.0,0.0,🤖 Bot,2025-10-08 03:28:54+05:30,2025-10-08 03:28:55+05:30
287215237,NAS100.s,FibPivot,2,0.0,,,,
287215337,XAUUSD.s,Scalper,3,0.0,,,,
287215338,XAGUSD.s,Scalper,7,0.0,,,,
287215361,XAGUSD.s,Pivot,10,0.0,,,,
287215377,XAGUSD.s,FibPivot,9,0.0,,,,
287215384,NAS100.s,Scalper,5,0.0,,,,
287215392,NAS100.s,Pivot,5,0.0,,,,
287216221,XAUUSD.s,Pivot,10,57.9,,,,
287216225,XAUUSD.s,FibPivot,10,57.55,,,,
287217567,XAUUSD.s,Scalper,0,0.0,,,,
287217587,XAUUSD.s,Pivot,0,0.0,,,,
287217616,XAUUSD.s,FibPivot,0,0.0,,,,
287218470,NAS100.s,Scalper,16,3052.1400000000003,,,,
287220063,XAUUSD.s,MeanReversion,3,0.0,,,,
287222510,XAUUSD.s,Pivot,6,0.0,,,,
287222513,XAUUSD.s,FibPivot,6,0.0,,,,
287222515,NAS100.s,Pivot,0,0.0,,,,
287223401,XAUUSD.s,Scalper,6,0.0,,,,
287223413,XAUUSD.s,MeanReversion,6,0.0,,,,
287224671,NAS100.s,Pivot,0,0.0,,,,
287224681,NAS100.s,FibPivot,0,0.0,,,,
287228078,NAS100.s,Pivot,16,3178.5,,,,
287228083,NAS100.s,FibPivot,14,3200.76,,,,
287228992,XAUUSD.s,Pivot,11,0.0,,,,
287229010,XAUUSD.s,FibPivot,11,0.0,,,,
287231837,XAGUSD.s,Pivot,11,0.0,,,,
287232558,XAGUSD.s,Scalper,2,0.0,,,,
287233820,NAS100.s,Scalper,1,0.0,,,,
287234964,NAS100.s,MeanReversion,3,0.0,,,,
287236151,XAUUSD.s,MeanReversion,5,0.0,,,,
287238055,XAUUSD.s,Pivot,3,0.0,,,,
287238064,XAUUSD.s,FibPivot,3,0.0,,,,
287239098,XAGUSD.s,Pivot,1,0.0,,,,
287239111,NAS100.s,Scalper,14,3590.97,,,,
287239523,XAUUSD.s,Scalper,14,56.1,,,,
287239531,XAGUSD.s,Scalper,11,0.0,,,,
287240189,XAUUSD.s,Pivot,0,0.0,,,,
287240195,XAUUSD.s,FibPivot,0,0.0,,,,
287243016,NAS100.s,Pivot,7,0.0,,,,
287243018,NAS100.s,FibPivot,7,0.0,,,,
287243326,XAUUSD.s,Pivot,0,0.0,,,,
287243327,XAUUSD.s,FibPivot,0,0.0,,,,
287245995,XAUUSD.s,Scalper,6,0.0,,,,
287245999,XAUUSD.s,Pivot,6,0.0,,,,
287246002,XAUUSD.s,FibPivot,6,0.0,,,,
287246646,XAUUSD.s,Pivot,7,56.0,,,,
287246660,XAUUSD.s,FibPivot,2,0.0,,,,
287246666,XAGUSD.s,Pivot,3,0.0,,,,
287247023,XAGUSD.s,Scalper,4,0.0,,,,
287253633,XAGUSD.s,Pivot,10,0.0,,,,
287253646,XAGUSD.s,FibPivot,9,0.0,,,,
287254657,XAUUSD.s,Scalper,2,0.0,,,,
287255127,XAGUSD.s,Scalper,1,0.0,,,,
287255138,NAS100.s,Scalper,4,0.0,,,,
287255148,NAS100.s,Pivot,2,0.0,,,,
287256937,XAUUSD.s,Pivot,4,0.0,,,,
287256945,XAUUSD.s,FibPivot,4,0.0,,,,
